POINT_CD,LOCAL_POINT_CD,POINT_NAME_JP,POINT_NAME,COUNTRY,CITY,LAT,LON,ALT
241933,41933,コミラ,COMILLA,BANGLADESH,COMILLA DISTRICT,23.4333,91.1833,10
241936,41936,ジェソール,JESSORE,BANGLADESH,JESSORE DISTRICT,23.1833,89.1667,7
241939,41939,マーダーリープル,MADARIPUR,BANGLADESH,MADARIPUR DISTRICT,23.1667,90.1833,13
241941,41941,チャーンドプル,CHANDPUR,BANGLADESH,CHANDPUR DISTRICT,23.2667,90.7,7
241943,41943,FENI,FENI,BANGLADESH,CHITTAGONG DIVISION,23.0333,91.4167,8
241946,41946,SATKHIRA,SATKHIRA,BANGLADESH,SATKHIRA,22.7167,89.0833,6
241947,41947,クールナ,KHULNA,BANGLADESH,KHULNA,22.7833,89.5333,4
241950,41950,バリサル,BARISAL,BANGLADESH,BARISAL DIVISION,22.75,90.3667,4
241951,41951,ボーラ,BHOLA,BANGLADESH,BHOLA,22.6833,90.65,5
241953,41953,MAIJDICOURT,MAIJDICOURT,BANGLADESH,NOAKHALI DISTRICT,22.8667,91.1,6
241958,41958,MONGLA,MONGLA,BANGLADESH,KHULNA DISTRICT,22.6,89.5,0
241960,41960,パトゥアーカーリ,PATUAKHALI ,BANGLADESH,BARISAL DIVISION,22.3333,90.3333,3
241963,41963,ハーティア,HATIYA,BANGLADESH,HATIYA,22.4333,91.1,4
241964,41964,SANDWIP,SANDWIP,BANGLADESH,SANDWIP,22.4833,91.4333,6
241965,41965,SITAKUNDU,SITAKUNDU,BANGLADESH,CHITTAGONG DIVISION,22.5833,91.7,10
241966,41966,ラーンガーマーティ,RANGAMATI,BANGLADESH,CHITTAGONG DIVISION,22.5333,92.2,63
241978,41978,チッタゴン,SHAH AMANAT INTL,BANGLADESH,CHITTAGONG,22.2667,91.8167,6
241984,41984,KHEPUPARA,KHEPUPARA,BANGLADESH,KALAPARA,21.9833,90.2333,9
241989,41989,クトゥブディア島,KUTUBDIA,BANGLADESH,COX'S BAZAR DISTRICT,21.8167,91.85,7
241992,41992,コックスバザール,COXS BAZAR,BANGLADESH,COXS BAZAR,21.4333,91.9333,4
242027,42027,スリーナガル,SRINAGAR,INDIA,SRINAGAR,34.0833,74.8333,1587
242071,42071,アムリッツァー,AMRITSAR,INDIA,GURU ARJUN NAGAR,31.6333,74.8667,234
242081,42081,BHUNTAR,BHUNTAR,INDIA,BHUNTAR,31.8333,77.1667,1093
242083,42083,シムラ,SHIMLA,INDIA,SHIMLA,31.1,77.1667,2202
242101,42101,パティアーラ,PATIALA,INDIA,PATIALA,30.3333,76.4667,252
242111,42111,デラドゥーン,DEHRADUN,INDIA,DHAMAWALA MOHALLA,30.3167,78.0333,683
242123,42123,ガンガーナガル,GANGANAGAR,INDIA,GANGANAGAR,29.9167,73.8833,177
242131,42131,ヒサール,HISSAR,INDIA,HISAR,29.1667,75.7333,210
242165,42165,ビカネル,BIKANER,INDIA,GANGASHAHAR,28,73.3,224
242182,42182,ニューデリー,NEW DELHI/SAFDARJUNG,INDIA,NEW DELHI,28.5833,77.2,216
242189,42189,バレイリー,BAREILLY,INDIA,ZAKHIRA,28.3667,79.4,169
242309,42309,ノースラキンプル,NORTH LAKHIMPUR,INDIA,NORTH LAKHIMPUR,27.2333,94.1167,101
242314,42314,ディブルガール,DIBRUGARH /MOHANBARI,INDIA,DIBRUGARH,27.4833,95.0167,111
242328,42328,ジャイサルメル,JAISALMER,INDIA,RAJASTHAN,26.9,70.9167,257
242339,42339,ジョードプル,JODHPUR,INDIA,JODHPUR,26.3,73.0167,221
242348,42348,ジャイプル／サーンガーネル,JAIPUR / SANGANER,INDIA,SHIVE COLONY,26.8167,75.8,390
242361,42361,グワリオル,GWALIOR,INDIA,GWALIOR,26.2333,78.25,207
242367,42367,KANPUR/CHAKERI,KANPUR/CHAKERI,INDIA,SHIVPURI,26.4,80.4,126
242369,42369,ラクナウ,LUCKNOW/AMAUSI,INDIA,LUCKNOW,26.75,80.8833,124
242379,42379,ゴラクプル,GORAKHPUR,INDIA,GORAKHPUR,26.75,83.3667,77.4
242398,42398,SILIGURI,SILIGURI,INDIA,SILIGURI,26.6333,88.3167,131
242410,42410,ガウハーティ,GUWAHATI,INDIA,GUWAHATI,26.1,91.5833,72.1
242415,42415,テズプル,TEZPUR,INDIA,TEZPUR,26.6167,92.7833,91
242435,42435,バルメル,BARMER,INDIA,BARMER,25.75,71.3833,193
242452,42452,コータ,KOTA AERODROME,INDIA,KOTA,25.15,75.85,279
242479,42479,VARANASI/BABATPUR,VARANASI/BABATPUR,INDIA,BABATPUR,25.45,82.8667,89
242492,42492,パトナ,PATNA,INDIA,PATNA,25.6,85.1667,57
242498,42498,バーガルプル,BHAGALPUR,INDIA,BHAGALPUR,25.2333,86.95,44
242542,42542,UDAIPUR DABOK,UDAIPUR DABOK,INDIA,UDAIPUR,24.6167,73.8833,514
242559,42559,グーナ,GUNA,INDIA,GUNA,24.65,77.3167,481
242571,42571,サトナ,SATNA,INDIA,SATNA,24.5667,80.8333,316
242587,42587,ダルトンガンジ,DALTONGANJ,INDIA,DALTONGANJ,24.05,84.0667,221
242591,42591,ガヤ,GAYA,INDIA,GAYA,24.75,84.95,116
242623,42623,インパール,IMPHAL/TULIHAL,INDIA,IMPHAL WEST,24.7667,93.9,774
242634,42634,ブージ - RUDRAMATA,BHUJ-RUDRAMATA,INDIA,GUJARAT,23.25,69.8,117
242647,42647,アーメダバード,AHMADABAD,INDIA,AHMEDABAD,23.0667,72.6333,56.4
242667,42667,ボパール/BAIRAGARH,BHOPAL/BAIRAGHAR,INDIA,BHOPAL,23.2833,77.35,521
242675,42675,ジャバルプル,JABALPUR,INDIA,ADHARTAL,23.2,79.95,398
242701,42701,M.O. RANCHI,M.O. RANCHI,INDIA,RANCHI,23.3167,85.3167,646
242706,42706,バンクラ,BANKURA,INDIA,BANKURA,23.3833,87.0833,98.6
242724,42724,アガルタラ,AGARTALA,INDIA,AGARTALA,23.8833,91.25,38.5
242737,42737,ラージコート,RAJKOT,INDIA,RAJKOT,22.3,70.7833,138
242754,42754,インドール,INDORE,INDIA,INDORE,22.7167,75.8,567
242779,42779,PENDRA ROAD,PENDRA ROAD,INDIA,GAURELLA,22.7667,81.9,625
242798,42798,ジャムシェドプル,JAMSHEDPUR,INDIA,JAMSHEDPUR,22.8167,86.1833,143
242809,42809,コルカタ/ドゥムドゥム国際空港,KOLKATA/DUM DUM,INDIA,KOLKATA,22.65,88.45,6.1
242840,42840,スーラト,SURAT,INDIA,ZAMPA BAZAAR,21.2,72.8333,0
242867,42867,ナーグプル,NAGPUR SONEGAON,INDIA,NAGPUR SONEGAON,21.1,79.05,310
242874,42874,PBO RAIPUR,PBO RAIPUR,INDIA,RAIPUR,21.2333,81.65,0
242886,42886,ジャルスグダ,JHARSIGUDA,INDIA,JHARSUGUDA,21.9167,84.0833,230
242895,42895,BALASORE,BALASORE,INDIA,BALASORE,21.5167,86.9333,18.2
242909,42909,ベラーバル,VERAVAL,INDIA,VERAVAL,20.9,70.3667,11.9
242921,42921,ナーシク,NASIK CITY,INDIA,DEOLALI GAON,19.9667,73.8167,601
242933,42933,アコラ,M.O. AKOLA,INDIA,AKOLA,20.7,77.0333,282
242971,42971,ブバネシュワル,BHUBANESHWAR,INDIA,BHUBANESHWAR,20.25,85.8333,49.4
243003,43003,ムンバイ/SANTACRUZ,BOMBAY / SANTACRUZ,INDIA,SAMPADA SOCIETY,19.1167,72.85,14.6
243014,43014,アウランガーバード/CHIKALTHA,AURANGABAD CHIKALTHANA AERODROME,INDIA,AURANGABAD,19.85,75.4,585
243041,43041,ジャグダルプル,JAGDALPUR,INDIA,JAGDALPUR,19.0833,82.0333,554
243063,43063,プネー,PUNE,INDIA,SHIVAJINAGAR,18.5333,73.85,558
243081,43081,ニザーマーバード,NIZAMABAD,INDIA,NIZAMABAD,18.6667,78.1,381
243086,43086,RAMGUNDAM,RAMGUNDAM,INDIA,RAMGUNDAM,18.7667,79.4333,160
243105,43105,KALINGAPATAM,KALINGAPATAM,INDIA,KALINGAPATAM,18.3333,84.1333,7.2
243110,43110,ラトナーギリ,RATNAGIRI,INDIA,MAHARASHTRA,16.9833,73.3333,91.3
243117,43117,ショラープル,SHOLAPUR,INDIA,SHOLAPUR,17.6667,75.9,479
243121,43121,グルバルガ,GULBARGA,INDIA,GULBARGA,17.35,76.85,459
243125,43125,ビーダル,BIDAR,INDIA,BIDAR,17.9167,77.5333,664
243128,43128,ハイデラーバード,HYDERABAD AIRPORT,INDIA,HYDERABAD,17.45,78.4667,535
243136,43136,BHADRACHALAM,BHADRACHALAM,INDIA,BHADRACHALAM,17.6667,80.8833,54.3
243150,43150,ビシャーカパトナム,VISHAKHAPATNAM/WALTAIR,INDIA,VISHAKHAPATNAM,17.6833,83.3,69.9
243157,43157,コルハープル,KOLHAPUR,INDIA,KOLHAPUR,16.7,74.2333,570
243161,43161,ビジャープル,VIJAYAPURA,INDIA,VIJAYAPURA,16.8167,75.7167,595
243169,43169,ライチュール,RAICHUR,INDIA,RAICHUR,16.25,77.3333,390
243177,43177,RENTACHINTALA,RENTACHINTALA,INDIA,RENTACHINTALA,16.5667,79.55,106
243181,43181,VIJAYAWADA /GANNAVARAM,VIJAYAWADA /GANNAVARAM,INDIA,VIJAYAWADA,16.5333,80.8,25.1
243185,43185,マチリパトナム,MACHILIPATNAM/FRANCHPET,INDIA,MACHILIPATNAM,16.2,81.15,9.8
243189,43189,カキナダ,KAKINADA,INDIA,KAKINADA,16.95,82.2333,7.9
243192,43192,ゴア,GOA/PANJIM,INDIA,PANAJI,15.4833,73.8167,64
243198,43198,ベルガウム,BELGAUM/SAMBRE,INDIA,BELGAUM,15.85,74.6167,755
243201,43201,ガダグ,GADAG,INDIA,GADAG,15.4167,75.6333,669
243213,43213,クルヌール,KURNOOL,INDIA,KURNOOL,15.8,78.0667,289
243221,43221,オンゴール,ONGOLE,INDIA,ONGOLE,15.4833,80.0833,22.2
243225,43225,カールワール,KARWAR,INDIA,KARWAR,14.7833,74.1333,4.1
243226,43226,HONAVAR,HONAVAR,INDIA,HONAVAR,14.2833,74.45,59.8
243233,43233,チトラドゥルガ,CHITRADURGA,INDIA,CHITRADURGA,14.2333,76.4333,732
243237,43237,アナンタプル,PBO ANANTAPUR,INDIA,ANANTAPUR,14.5833,77.6333,372
243245,43245,ネロール,NELLORE,INDIA,NELLORE,14.45,79.9833,21.1
243271,43271,AROGYAVARAM,AROGYAVARAM,INDIA,ANDHRA PRADESH,13.5333,78.5,701
243279,43279,チェンナイ,CHENNAI/MINAMBAKKAM,INDIA,CHENNAI,13,80.1833,15.5
243284,43284,MANGALORE/BAJPE,MANGALORE/BAJPE,INDIA,MANGALURU,12.9167,74.8833,106
243287,43287,マディケリ,MADIKERI,INDIA,MADIKERI,12.4167,75.7333,1150
243291,43291,マイソール,MYSURU,INDIA,MYSURU,12.3,76.7,760
243295,43295,バンガロール,BANGALORE,INDIA,GANIGARPET,12.9667,77.5833,923
243303,43303,ベロール,VELLORE,INDIA,VELLORE,12.9167,79.15,214
243311,43311,AMINIDIVI,AMINIDIVI,INDIA,AMINIDIVI,11.1167,72.7333,11.8
243314,43314,コジコーデ,KOZHIKODE,INDIA,NEAR TIP TOP,11.25,75.7833,5
243317,43317,UDHAGAMANDALAM,UDHAGAMANDALAM,INDIA,NILGIRIS,11.4,76.7333,2266
243321,43321,COIMBATORE/PEELAMEDU,COIMBATORE/PEELAMEDU,INDIA,PEELAMEDU,11.0333,77.05,400
243325,43325,サレム,SALEM,INDIA,SALEM,11.65,78.1667,278
243329,43329,カッダロール,CUDDALORE,INDIA,CUDDALORE,11.7667,79.7667,5.7
243333,43333,ポートブレア,PORT BLAIR,INDIA,PORT BLAIR,11.6667,92.7167,78.9
243344,43344,ティルチラーパリ,TIRUCHCHIRAPALLI,INDIA,FANCY NAGAR,10.7667,78.7167,94.2
243346,43346,カリカル,KARAIKAL,INDIA,KARAIKAL,10.9167,79.8333,6.3
243347,43347,ナーガパティナム,NAGAPATTINAM,INDIA,MELAKOTTAIVASAL,10.7667,79.85,3.1
243352,43352,ALAPUZHA,ALAPUZHA,INDIA,KERALA,9.55,76.4167,3.7
243360,43360,マドゥライ,MADURAI,INDIA,MADURAI,9.8333,78.0833,141
243363,43363,PAMBAN,PAMBAN,INDIA,RAMANATHAPURAM,9.2833,79.2167,0
243369,43369,ミニコイ島,MINICOY,INDIA,MINICOY,8.3,73.15,1.8
243371,43371,ティルバナンタプーラム,THIRUVANANTHAPURAM,INDIA,EAST FORT,8.4833,76.95,64.3
243376,43376,パーラヤンコッタイ,PALAYAMKOTTAI,INDIA,PALAYAMKOTTAI,8.7333,77.75,50.9
243404,43404,ジャフナ,JAFFNA,SRI LANKA,JAFFNA,9.65,80.0167,3
243533,43533,HANIMAADHOO,HANIMAADHOO,MALDIVES,UPPER NORTH PROVINCE,6.7464,73.1686,2.4
243555,43555,マレ,MALE INTL,MALDIVES,MALE INTL,4.1917,73.5292,2.7
244203,44203,RINCHINLHUMBE,RINCHINLHUMBE,MONGOLIA,RENCHINLKHUMBE,51.1167,99.6667,1583
244207,44207,ハトガル,HATGAL,MONGOLIA,HATGAL,50.4333,100.15,1668
244212,44212,ウランゴム,ULAANGOM,MONGOLIA,ULAANGOM,49.8,92.0833,939
244213,44213,BARUUNTURUUN,BARUUNTURUUN,MONGOLIA,BARUUNTURUUN,49.65,94.4,1232
244214,44214,ウルギー,ULGI,MONGOLIA,ULGI,48.9333,89.9333,1715
244215,44215,OMNO-GOBI,OMNO-GOBI,MONGOLIA,OMNO-GOBI,49.0167,91.7167,1590
244218,44218,ホブド,HOVD,MONGOLIA,HOVD,48.0167,91.5667,1405
244225,44225,TOSONTSENGEL,TOSONTSENGEL,MONGOLIA,TOSONTSENGEL,48.7333,98.2,1723
244230,44230,TARIALAN,TARIALAN,MONGOLIA,TARIALAN,49.5667,102,1235
244231,44231,ムルン,MUREN,MONGOLIA,MURUN,49.6333,100.1667,1283
244232,44232,フタグ,HUTAG,MONGOLIA,KHUTAG-UNDUR,49.3833,102.7,938
244237,44237,エルデネマンダル,ERDENEMANDAL,MONGOLIA,ERDENEMANDAL,48.5333,101.3833,1509
244239,44239,ブルガン,BULGAN,MONGOLIA,BULGAN,48.8,103.55,1208
244241,44241,BARUUNHARAA,BARUUNHARAA,MONGOLIA,BARUUNHARAA,48.9167,106.0667,807
244256,44256,DASHBALBAR,DASHBALBAR,MONGOLIA,DASHBALBAR,49.55,114.4,705
244259,44259,チョイバルサン,CHOIBALSAN,MONGOLIA,CHOIBALSAN,48.0833,114.55,747
244265,44265,BAITAG,BAITAG,MONGOLIA,KHUKH-UZUUR,46.1167,91.4667,1186
244272,44272,ウリヤスタイ,ULIASTAI,MONGOLIA,ULIASTAI,47.75,96.85,1759
244275,44275,BAYANBULAG,BAYANBULAG,MONGOLIA,BAYANBULAG,46.8333,98.0833,2255
244277,44277,アルタイ,ALTAI,MONGOLIA,ALTAI,46.4,96.25,2181
244282,44282,ツェツェルレグ,TSETSERLEG,MONGOLIA,TSETSERLEG,47.45,101.4667,1691
244284,44284,GALUUT,GALUUT,MONGOLIA,GALUUT,46.7,100.1333,2126
244285,44285,HUJIRT,HUJIRT,MONGOLIA,HUJIRT,46.9,102.7667,1662
244287,44287,バヤンホンゴル,BAYANHONGOR,MONGOLIA,BAYANHONGOR,46.1333,100.6833,1859
244288,44288,アルバイヘール,ARVAIHEER,MONGOLIA,ARVAIHEER,46.2667,102.7833,1813
244292,44292,ウランバートル,ULAANBAATAR,MONGOLIA,ULAANBAATAR,47.9167,106.8667,1729
244294,44294,MAANTI,MAANTI,MONGOLIA,MAANTI,47.3,107.4833,1430
244298,44298,CHOIR,CHOIR,MONGOLIA,CHOIR,46.45,108.2167,1286
244302,44302,BAYAN-OVOO,BAYAN-OVOO,MONGOLIA,BAYAN-OVOO,47.7833,112.1167,926
244304,44304,UNDERKHAAN,UNDERKHAAN,MONGOLIA,UNDERKHAAN,47.3167,110.6333,1033
244305,44305,バルーンウルト,BARUUN-URT,MONGOLIA,BARUUN-URT,46.6833,113.2833,981
244313,44313,KHALKH-GOL,KHALKH-GOL,MONGOLIA,KHALKH-GOL,47.6167,118.6167,688
244314,44314,MATAD,MATAD,MONGOLIA,MATAD,47.1667,115.6333,907
244317,44317,ERDENETSAGAAN,ERDENETSAGAAN,MONGOLIA,ERDENETSAGAAN,45.9,115.3667,1076
244336,44336,SAIKHAN-OVOO,SAIKHAN-OVOO,MONGOLIA,SAIKHAN-OVOO,45.45,103.9,1316
244341,44341,マンダルゴビ,MANDALGOBI,MONGOLIA,MANDALGOBI,45.7667,106.2833,1393
244347,44347,TSOGT-OVOO,TSOGT-OVOO,MONGOLIA,TSOGT-OVOO,44.4167,105.3167,1298
244352,44352,BAYANDELGER,BAYANDELGER,MONGOLIA,BAYANDELGER,45.7333,112.3667,1101
244354,44354,サインシャンド,SAINSHAND,MONGOLIA,SAINSHAND,44.9,110.1167,938
244358,44358,ZAMYN-UUD,ZAMYN-UUD,MONGOLIA,ZAMYN-UUD,43.7333,111.9,964
244373,44373,ダランザダガド,DALANZADGAD,MONGOLIA,DALANZADGAD,43.5833,104.4167,1465
244404,44404,ダンデルドゥラ,DADELDHURA,NEPAL,MAHAKALI,29.3,80.5833,1848
244406,44406,DIPAYAL,DIPAYAL,NEPAL,FAR-WESTERN DEVELOPMENT REGION,29.25,80.95,617
244409,44409,DHANGADHI (ATARIYA),DHANGADHI (ATARIYA),NEPAL,ATTARIYA,28.8,80.55,187
244416,44416,SURKHET,SURKHET,NEPAL,BHERI,28.6,81.6167,670
244418,44418,NEPALGUNJ AIRPORT,NEPALGUNJ AIRPORT,NEPAL,BHERI,28.1,81.6667,165
244424,44424,ジュムラ,JUMLA,NEPAL,MID-WESTERN DEVELOPMENT REGION,29.2833,82.1667,2300
244429,44429,DANG,DANG,NEPAL,RAPTI,28.05,82.5,634
244434,44434,ポカラ空港,POKHARA,NEPAL,GANDAKI,28.2167,84,827
244438,44438,BHAIRAWA AIRPORT,BHAIRAWA AIRPORT,NEPAL,LUMBINI,27.5167,83.45,109
244449,44449,SIMARA AIRPORT,SIMARA AIRPORT,NEPAL,GADHIMAI,27.1667,84.9833,137
244454,44454,カトマンズ,TRIBHUVAN INTL,NEPAL,KATHMANDU,27.7,85.3667,1337
244462,44462,OKHALDHUNGA,OKHALDHUNGA,NEPAL,EASTERN DEVELOPMENT REGION,27.3,86.5,1720
244474,44474,TAPLEJUNG,TAPLEJUNG,NEPAL,MECHI,27.35,87.6667,1732
244477,44477,ダンクタ,DHANKUTA,NEPAL,KOSHI,26.9833,87.35,1210
244478,44478,ビラトナガル空港,BIRATNAGAR,NEPAL,BIRATNAGAR,26.4833,87.2667,72
245007,45007,香港国際空港（チェプラプコク国際空港）,HONG_KONG INTERNATIONAL AIRPORT,HONG KONG,NEW TERRITORIES,22.3094,113.9219,7.1
245011,45011,タイパ島/GRANDE,TAIPA GRANDE,MACAU,MACAO,22.16,113.565,114
245032,45032,TA KWU LING,TA KWU LING,CHINA,NEW TERRITORIES,22.5286,114.1567,14.3
245035,45035,LAU FAU SHAN,LAU FAU SHAN,CHINA,NEW TERRITORIES,22.4689,113.9836,35.8
245039,45039,シャーティン,SHA TIN,CHINA,SHA TIN,22.4025,114.21,12.9
245044,45044,CHEUNG CHAU,CHEUNG CHAU,CHINA,NEW TERRITORIES,22.2011,114.0267,79.3
247003,47003,ソンボン（先峰）〔ハムギョン（威鏡）北道〕,SENBONG,"KOREA, NORTH",NORTH KOREA,42.3167,130.4,3
247005,47005,三池渕,SAMJIYON,"KOREA, NORTH",NORTH KOREA,41.8167,128.3,1381
247008,47008,チョンジン（清津）〔ハムギョン（威鏡）北道〕,CHONGJIN,"KOREA, NORTH",NORTH KOREA,41.7833,129.8167,43
247014,47014,中江,CHUNGGANG,"KOREA, NORTH",CHAGANG,41.7833,126.8833,331
247016,47016,ヘサン（恵山）,HYESAN,"KOREA, NORTH",BAISHAN SHI,41.4,128.1667,714
247020,47020,カンゲ（江界）〔チャガン（慈江）道〕,KANGGYE,"KOREA, NORTH",NORTH KOREA,40.9667,126.6,306
247022,47022,プンサン（豊山）〔リャンガン（両江）道〕,PUNGSAN,"KOREA, NORTH",RYANGGANG,40.8167,128.15,1200
247025,47025,キムチェク（金策）〔ハムギョン（威鏡）北道〕,KIMCHAEK,"KOREA, NORTH",NORTH HAMGYONG,40.6667,129.2,23
247028,47028,スープン（水豊）〔ピョンアン（平安）北道〕,SUPUNG,"KOREA, NORTH",NORTH PYONGAN,40.45,124.9333,76
247031,47031,チャンジン（長津）〔ハムギョン（威鏡）南道〕,CHANGJIN,"KOREA, NORTH",NORTH KOREA,40.3667,127.25,1080
247035,47035,シンウィジュ（新義州）〔ピョンアン（平安）北道〕,SINUIJU,"KOREA, NORTH",SINUIJU,40.1,124.3833,7
247037,47037,クソン（亀城）〔ピョンアン（平安）北道〕,KUSONG,"KOREA, NORTH",NORTH PYONGAN,39.9833,125.25,99
247039,47039,ヒチョン（熙川）〔チャガン（慈江）道〕,HUICHON,"KOREA, NORTH",NORTH KOREA,40.1667,126.25,155
247041,47041,ハムフン（咸興）〔ハムギョン（威鏡）南道〕,HAMHEUNG,"KOREA, NORTH",SOUTH HAMGYONG,39.9333,127.55,22
247046,47046,シンポ（新浦）〔ハムギョン（威鏡）南道〕,SINPO,"KOREA, NORTH",SOUTH HAMGYONG,40.0333,128.1833,19
247050,47050,アンジュ（安州）〔ピョンアン（平安）南道〕,ANJU,"KOREA, NORTH",SOUTH PYONGAN,39.6167,125.65,27
247052,47052,ヤンドク（陽徳）〔ピョンアン（平安）南道〕,YANGDOK,"KOREA, NORTH",SOUTH PYONGAN,39.2167,126.65,279
247055,47055,ウォンサン（元山）〔カンウォン（江原）道〕,WONSAN,"KOREA, NORTH",NORTH KOREA,39.1833,127.4333,36
247058,47058,ピョンヤン（平壌）〔ピョンヤン特別市〕,PYONGYANG,"KOREA, NORTH",TAEDONGGANG DISTRICT,39.0333,125.7833,36
247060,47060,ナンポ（南浦）〔ナンポ直轄市〕,NAMPO,"KOREA, NORTH",SOUTH PYONGAN,38.7167,125.3833,47
247061,47061,チャンジョン（長箭）〔カンウォン（江原）道〕,CHANGJON,"KOREA, NORTH",KANGWON,38.7333,128.1833,34
247065,47065,サリウォン（沙里院）〔ファンヘ（黄海）北道〕,SARIWON,"KOREA, NORTH",NORTH HWANGHAE,38.5167,125.7667,52
247067,47067,新渓,SINGYE,"KOREA, NORTH",NORTH HWANGHAE,38.5,126.5333,97
247068,47068,竜淵,RYONGYON,"KOREA, NORTH",SOUTH HWANGHAE,38.15,124.8833,6
247069,47069,ヘジュ（海州）〔ファンヘ（黄海）南道〕,HAEJU,"KOREA, NORTH",NORTH KOREA,38.0333,125.7,81
247070,47070,ケソン（開城）〔ケソン直轄市〕,KAESONG,"KOREA, NORTH",NORTH HWANGHAE,37.9667,126.5667,70
247075,47075,ピョンガン（平康）〔カンウォン（江原）道〕,PYONGGANG,"KOREA, NORTH",P'Y?NGGANG-KUN,38.4167,127.2833,352
247090,47090,ソクチョ（束草）,SOKCHO,"KOREA, SOUTH",TOSEONG-MYEON,38.2508,128.5647,19.4
247095,47095,鉄原（チョルウォン）,CHEORWON,"KOREA, SOUTH",GALMAL-EUP,38.1478,127.3042,155.2
247097,47097,ICHEON,ICHEON,"KOREA, SOUTH",BUBAL-EUP,37.2639,127.4842,79.4
247098,47098,DONGDUCHEON,DONGDUCHEON,"KOREA, SOUTH",DONGDUCHEON,37.9019,127.0608,110.4
247099,47099,ムンサン,PAJU,"KOREA, SOUTH",MUNSAN-EUP,37.8858,126.7664,30.9
247100,47100,大関嶺,DAEGWALLYEONG,"KOREA, SOUTH",DAEGWALNYEONG-MYEON,37.6772,128.7183,774
247101,47101,チュンチョン（春川）〔カンウォン（江原）道〕,CHUNCHEON,"KOREA, SOUTH",CHUNCHEON,37.9025,127.7358,78.7
247102,47102,BAENGNYEONGDO,BAENGNYEONGDO,"KOREA, SOUTH",ONGJIN-GUN,37.9661,124.6306,146.2
247104,47104,春川（チュンチョン）,BUKGANGNEUNG,"KOREA, SOUTH",SACHEON-MYEON,37.8044,128.8553,80.3
247105,47105,カンヌン（江陵）〔カンウォン（江原）道〕,GANGNEUNG,"KOREA, SOUTH",GANGNEUNG,37.7514,128.8911,27.1
247106,47106,東海（トンヘ）,DONGHAE,"KOREA, SOUTH",SONGJEONG-DONG,37.5069,129.1244,41.3
247108,47108,ソウル〔ソウル特別市〕,SEOUL,"KOREA, SOUTH",JONGNO-GU,37.5714,126.9658,87.1
247112,47112,インチョン（仁川）,INCHEON,"KOREA, SOUTH",INCHEON,37.4775,126.6244,69
247114,47114,ウォンジュ（原州）,WONJU,"KOREA, SOUTH",WEONJU,37.3375,127.9467,150
247115,47115,ウルルン（鬱陵）島,ULLEUNGDO,"KOREA, SOUTH",ULLEUNG-EUP,37.4814,130.8986,224.1
247119,47119,スウォン（水原）,SUWON,"KOREA, SOUTH",GWONSEON-GU,37.2728,126.9856,37.9
247121,47121,寧越（ヨンウォル）,YEONGWOL,"KOREA, SOUTH",YEONGWOL-EUP,37.1814,128.4575,241.8
247127,47127,清州（チュンジュ）,CHUNGJU,"KOREA, SOUTH",CHEONGJU,36.9703,127.9528,116.5
247129,47129,ソサン（瑞山）,SEOSAN,"KOREA, SOUTH",SUSEOK-DONG,36.7767,126.4939,30
247130,47130,ウルチン（蔚珍）,ULJIN,"KOREA, SOUTH",ULJIN-EUP,36.9917,129.4128,51.2
247131,47131,チョンジュ（清州）,CHEONGJU,"KOREA, SOUTH",HEUNGDEOK-GU,36.6392,127.4406,58.6
247133,47133,テジョン（大田）〔テジョン広域市〕,DAEJEON,"KOREA, SOUTH",YUSEONG-GU,36.3719,127.3722,69.8
247135,47135,秋風嶺,CHUPUNGNYEONG,"KOREA, SOUTH",CHUPUNGNYEONG-MYEON,36.2203,127.9944,245.9
247136,47136,アンドン（安東）,ANDONG,"KOREA, SOUTH",PYEONGHWA-DONG,36.5731,128.7072,141.6
247137,47137,尚州（サンジュ）,SANGJU,"KOREA, SOUTH",SANGJU,36.4083,128.1572,97.6
247138,47138,ポハン（浦項）〔キョンサン（慶尚）北道〕,POHANG,"KOREA, SOUTH",NAM-GU,36.0319,129.38,3.6
247140,47140,群山（クンサン）,GUNSAN,"KOREA, SOUTH",GUNSAN,36.0053,126.7614,24.6
247143,47143,テグ（大邱）,DAEGU,"KOREA, SOUTH",DONG-GU,35.8778,128.6528,54.7
247145,47145,CHEONAN,CHEONAN,"KOREA, SOUTH",DONGNAM-GU,36.7797,127.1192,25.6
247146,47146,チョンジュ（全州）,JEONJU,"KOREA, SOUTH",DEOKJIN-GU,35.8408,127.1172,62.6
247150,47150,BORYEONG,BORYEONG,"KOREA, SOUTH",DAECHEON 5(O)-DONG,36.3272,126.5575,16.9
247152,47152,ウルサン（蔚山）,ULSAN,"KOREA, SOUTH",JUNG-GU,35.5603,129.3203,35.8
247154,47154,釜山（プサン）,GUMI,"KOREA, SOUTH",GUMI,36.1306,128.3206,50.4
247155,47155,馬山（マサン）,CHANGWON,"KOREA, SOUTH",MASANHAPPO-GU,35.1703,128.5728,38.5
247156,47156,光州（クワンジュ）,GWANGJU,"KOREA, SOUTH",BUK-GU,35.1731,126.8917,73.6
247157,47157,GEOCHANG,GEOCHANG,"KOREA, SOUTH",GEOCHANG-EUP,35.6711,127.9111,227.2
247159,47159,プサン（釜山）〔プサン広域市〕,BUSAN,"KOREA, SOUTH",JUNG-GU,35.1047,129.0319,71
